code,datetime,MOM_5
AAPL,2020-10-05,0.013395971884061497
AAPL,2020-10-06,-0.00815139543897403
AAPL,2020-10-07,-0.006303391269564251
AAPL,2020-10-08,-0.015583523251623266
AAPL,2020-10-09,0.03494960798938451
AAPL,2020-10-12,0.0678111718959562
AAPL,2020-10-13,0.07016608832675697
AAPL,2020-10-14,0.053093504632728994
AAPL,2020-10-15,0.04992604855896876
AAPL,2020-10-16,0.017525822013930492
AAPL,2020-10-19,-0.06768487191050154
AAPL,2020-10-20,-0.02964489168559148
AAPL,2020-10-21,-0.03564650225098276
AAPL,2020-10-22,-0.041090208947824225
AAPL,2020-10-23,-0.03343972307002174
AAPL,2020-10-26,-0.008018626299860276
AAPL,2020-10-27,-0.007744052808835944
AAPL,2020-10-28,-0.0485154929844106
AAPL,2020-10-29,-0.003714905444283212
AAPL,2020-10-30,-0.05372044728784109
AAPL,2020-11-02,-0.054585017315177176
AAPL,2020-11-03,-0.05283015534586
AAPL,2020-11-04,0.0337230225082239
AAPL,2020-11-05,0.03217134143505529
AAPL,2020-11-06,0.09029948351956874
AAPL,2020-11-09,0.06941255203430297
AAPL,2020-11-10,0.05007242536263812
AAPL,2020-11-11,0.03949544180998554
AAPL,2020-11-12,0.001512226388488358
AAPL,2020-11-13,0.004802423819189272
AAPL,2020-11-16,0.03421598493273281
AAPL,2020-11-17,0.029490369345057665
AAPL,2020-11-18,-0.012218588254869545
AAPL,2020-11-19,-0.004781475540657554
AAPL,2020-11-20,-0.016099327217407255
AAPL,2020-11-23,-0.053615996791468556
AAPL,2020-11-24,-0.03534635432010058
AAPL,2020-11-25,-0.01694484470630031
AAPL,2020-11-27,-0.01727918966878117
AAPL,2020-11-30,0.014573093295001227
AAPL,2020-12-01,0.07790955525219645
AAPL,2020-12-02,0.06868111303176372
AAPL,2020-12-03,0.05955359592180143
AAPL,2020-12-04,0.04854622042963319
AAPL,2020-12-07,0.03947918376951942
AAPL,2020-12-08,0.013526695047284543
AAPL,2020-12-09,-0.010562260581879479
AAPL,2020-12-10,0.0024401774557167855
AAPL,2020-12-11,0.0013088234119376096
AAPL,2020-12-14,-0.015919201783459624
AAPL,2020-12-15,0.028139572899884557
AAPL,2020-12-16,0.04951551026228129
AAPL,2020-12-17,0.04430379080749569
AAPL,2020-12-18,0.034719384632414085
AAPL,2020-12-21,0.05296433743550599
AAPL,2020-12-22,0.03127938469898295
AAPL,2020-12-23,0.024646030947847564
AAPL,2020-12-24,0.02540795920745831
AAPL,2020-12-28,0.07918836640849847
AAPL,2020-12-29,0.051781951266355764
AAPL,2020-12-30,0.013952049361278362
AAPL,2020-12-31,0.013210107199512544
AAPL,2021-01-04,-0.019398329430280747
AAPL,2021-01-05,-0.041553938350429975
AAPL,2021-01-06,-0.061318283847201616
AAPL,2021-01-07,-0.020939298730161093
AAPL,2021-01-08,-0.004823267600217673
AAPL,2021-01-11,-0.0033228338026561888
AAPL,2021-01-12,-0.016868876786059306
AAPL,2021-01-13,0.03388626356424718
AAPL,2021-01-14,-0.0153528455159474
AAPL,2021-01-15,-0.037182912144158475
AAPL,2021-01-19,-0.008916063998898438
AAPL,2021-01-20,0.025077605986089102
AAPL,2021-01-21,0.04568718584631615
AAPL,2021-01-22,0.07881470307564431
AAPL,2021-01-25,0.12411513964960474
AAPL,2021-01-26,0.11992491286447327
AAPL,2021-01-27,0.07596757458176717
AAPL,2021-01-28,0.0016073736286374984
AAPL,2021-01-29,-0.05112533426259025
AAPL,2021-02-01,-0.061432961739322556
AAPL,2021-02-02,-0.0570689994408522
AAPL,2021-02-03,-0.05715891353467284
AAPL,2021-02-04,0.0021883657434667025
AAPL,2021-02-05,0.03637456463136379
AAPL,2021-02-08,0.020650099038800995
AAPL,2021-02-09,0.007556033574082077
AAPL,2021-02-10,0.010825719888100771
AAPL,2021-02-11,-0.01644948334577412
AAPL,2021-02-12,-0.01016378652734562
AAPL,2021-02-16,-0.027171142511134505
AAPL,2021-02-17,-0.03801189896148016
AAPL,2021-02-18,-0.041952822966151326
AAPL,2021-02-19,-0.038925550030036504
AAPL,2021-02-22,-0.06921766606459623
AAPL,2021-02-23,-0.05503417446275183
AAPL,2021-02-24,-0.04195963021576188
AAPL,2021-02-25,-0.06722695550647462
AAPL,2021-02-26,-0.0662970147429961
AAPL,2021-03-01,0.014206356472439285
AAPL,2021-03-02,-0.0058795317033285555
AAPL,2021-03-03,-0.026246517395902114
AAPL,2021-03-04,-0.007108030626795214
AAPL,2021-03-05,0.0013194460654477602
AAPL,2021-03-08,-0.08944362018379926
AAPL,2021-03-09,-0.032209129797205915
AAPL,2021-03-10,-0.017040752443581608
AAPL,2021-03-11,0.01523351263543482
AAPL,2021-03-12,-0.003211986456348015
AAPL,2021-03-15,0.06557233768817272
AAPL,2021-03-16,0.036997303595852404
AAPL,2021-03-17,0.03983996203997986
AAPL,2021-03-18,-0.011725158379062628
AAPL,2021-03-19,-0.008592918499684021
AAPL,2021-03-22,-0.004839087704318734
AAPL,2021-03-23,-0.024129957686236825
AAPL,2021-03-24,-0.03743191502385912
AAPL,2021-03-25,0.0004977811267019572
AAPL,2021-03-26,0.01016752431388701
AAPL,2021-03-29,-0.016208769024175784
AAPL,2021-03-30,-0.021543980495547066
AAPL,2021-03-31,0.017153845039616478
AAPL,2021-04-01,0.019985104364350414
AAPL,2021-04-05,0.0386931975648126
AAPL,2021-04-06,0.03970672805881281
AAPL,2021-04-07,0.06672226770800593
AAPL,2021-04-08,0.06721243538202715
AAPL,2021-04-09,0.08130081300813008
AAPL,2021-04-12,0.042414645770973314
AAPL,2021-04-13,0.06512949568921989
AAPL,2021-04-14,0.032290830368616685
AAPL,2021-04-15,0.03175820320853617
AAPL,2021-04-16,0.00872183204593524
AAPL,2021-04-19,0.027430590475814087
AAPL,2021-04-20,-0.00981917828868184
AAPL,2021-04-21,0.011133842568312069
AAPL,2021-04-22,-0.019033439097351335
AAPL,2021-04-23,0.0011926331077953822
AAPL,2021-04-26,-0.0008899074491726111
AAPL,2021-04-27,0.009616097764463039
AAPL,2021-04-28,0.0005992646520951439
AAPL,2021-04-29,0.011671921006797925
AAPL,2021-04-30,-0.021292439356768056
AAPL,2021-05-03,-0.01618176896390422
AAPL,2021-05-04,-0.04866434217746629
AAPL,2021-05-05,-0.04102407285837506
AAPL,2021-05-06,-0.028019106638339397
AAPL,2021-05-07,-0.009508595284957844
AAPL,2021-05-10,-0.042930399126608676
AAPL,2021-05-11,-0.015173991671219356
AAPL,2021-05-12,-0.04160819052687725
AAPL,2021-05-13,-0.03676587074533666
AAPL,2021-05-14,-0.021196602590536906
AAPL,2021-05-17,-0.004572344012861884
AAPL,2021-05-18,-0.008418752737335278
AAPL,2021-05-19,0.01563904741255251
AAPL,2021-05-20,0.01872446439172304
AAPL,2021-05-21,-0.01584932672761652
AAPL,2021-05-24,0.006573230800036356
AAPL,2021-05-25,0.016419728288444846
AAPL,2021-05-26,0.017322928786771552
AAPL,2021-05-27,-0.01594532101347812
AAPL,2021-05-28,-0.006537508513347112
AAPL,2021-06-01,-0.0221872519959031
AAPL,2021-06-02,-0.01449963707770252
AAPL,2021-06-03,-0.02609379265596945
AAPL,2021-06-04,0.004869098150505069
AAPL,2021-06-07,0.010352306469856298
AAPL,2021-06-08,0.019794006345632775
AAPL,2021-06-09,0.016552052896485536
AAPL,2021-06-10,0.02080297616786897
AAPL,2021-06-11,0.011597419108357876
AAPL,2021-06-14,0.03637803134354001
AAPL,2021-06-15,0.022881502088993866
AAPL,2021-06-16,0.02375518530883336
AAPL,2021-06-17,0.04503998610967419
AAPL,2021-06-18,0.02442095231259911
AAPL,2021-06-21,0.013948554443695693
AAPL,2021-06-22,0.033477293723569446
AAPL,2021-06-23,0.02727624447359811
AAPL,2021-06-24,0.012292362535138102
AAPL,2021-06-25,0.020312691707095265
AAPL,2021-06-28,0.018745243162003877
AAPL,2021-06-29,0.017539977447786903
AAPL,2021-06-30,0.02438302049391239
AAPL,2021-07-01,0.028933367096877438
AAPL,2021-07-02,0.05146124312302747
AAPL,2021-07-06,0.0537172099624339
AAPL,2021-07-07,0.060441615069993126
AAPL,2021-07-08,0.04585279257774033
AAPL,2021-07-09,0.05711368903529257
AAPL,2021-07-12,0.03243778985674339
AAPL,2021-07-13,0.025489332546721144
AAPL,2021-07-14,0.03168006045676086
AAPL,2021-07-15,0.03658189076671792
AAPL,2021-07-16,0.008820886044469844
AAPL,2021-07-19,-0.014186872330503864
AAPL,2021-07-20,0.0035017475211016613
AAPL,2021-07-21,-0.025142475048323787
AAPL,2021-07-22,-0.011314606170005792
AAPL,2021-07-23,0.014823404453806921
AAPL,2021-07-26,0.045910906879823354
AAPL,2021-07-27,0.004242288073003309
AAPL,2021-07-28,-0.002888570746738317
AAPL,2021-07-29,-0.007901932138927759
AAPL,2021-07-30,-0.018174454716029964
AAPL,2021-08-02,-0.023290161036085943
AAPL,2021-08-03,0.004019870005558923
AAPL,2021-08-04,0.013588089934871705
AAPL,2021-08-05,0.009750056130845008
AAPL,2021-08-06,0.001919640601434347
AAPL,2021-08-09,0.003916932715054555
AAPL,2021-08-10,-0.011943502304195164
AAPL,2021-08-11,-0.007417464175072719
AAPL,2021-08-12,0.012443913106455318
AAPL,2021-08-13,0.020254596457024876
AAPL,2021-08-16,0.03443082281734755
AAPL,2021-08-17,0.03152469880136777
AAPL,2021-08-18,0.003427944590070897
AAPL,2021-08-19,-0.014708861914056182
AAPL,2021-08-20,-0.006103310696564224
AAPL,2021-08-23,-0.009330257073042691
AAPL,2021-08-24,-0.0037952414605034734
AAPL,2021-08-25,0.01366493571781624
AAPL,2021-08-26,0.005725946526004222
AAPL,2021-08-27,0.002766743068726818
AAPL,2021-08-30,0.02277729109876825
AAPL,2021-08-31,0.014770797928019164
AAPL,2021-09-01,0.02797245807098503
AAPL,2021-09-02,0.04141250432689181
AAPL,2021-09-03,0.03835798596314688
AAPL,2021-09-07,0.023315095598628544
AAPL,2021-09-08,0.021603100439573364
AAPL,2021-09-09,0.010228921864611884
AAPL,2021-09-10,-0.030458788556374516
AAPL,2021-09-13,-0.030784186040532235
AAPL,2021-09-14,-0.05469402763857556
AAPL,2021-09-15,-0.03919800017490893
AAPL,2021-09-16,-0.03427022643657629
AAPL,2021-09-17,-0.01953415881227072
AAPL,2021-09-20,-0.044199267639358775
AAPL,2021-09-21,-0.03166353359447305
AAPL,2021-09-22,-0.02133793666931849
AAPL,2021-09-23,-0.013172871453182577
AAPL,2021-09-24,0.005887995513669475
AAPL,2021-09-27,0.017000088388674506
AAPL,2021-09-28,-0.010597427952937055
AAPL,2021-09-29,-0.02070623343215716
AAPL,2021-09-30,-0.03630049557029558
AAPL,2021-10-01,-0.029063465325876225
AAPL,2021-10-04,-0.04285613219231976
AAPL,2021-10-05,-0.00563739716096856
AAPL,2021-10-06,-0.005811116855101939
AAPL,2021-10-07,0.012650129230620477
AAPL,2021-10-08,0.0017525412597032552
AAPL,2021-10-11,0.026376298584476876
AAPL,2021-10-12,0.0028346247236501476
AAPL,2021-10-13,-0.007676030548525503
AAPL,2021-10-14,0.0032800700867128274
AAPL,2021-10-15,0.01357594488640479
AAPL,2021-10-18,0.026188681164493133
AAPL,2021-10-19,0.05123313038959787
AAPL,2021-10-20,0.05925761569596677
AAPL,2021-10-21,0.03978854646124197
AAPL,2021-10-22,0.026581097768976214
AAPL,2021-10-25,0.014261318965326009
AAPL,2021-10-26,0.0037645391103928727
AAPL,2021-10-27,-0.0027468070374445652
AAPL,2021-10-28,0.020671739931755972
AAPL,2021-10-29,0.007465200027748864
AAPL,2021-11-01,0.002152901813325947
AAPL,2021-11-02,0.0046878978965108065
AAPL,2021-11-03,0.01773597098687718
AAPL,2021-11-04,-0.01055253675730794
AAPL,2021-11-05,0.00987981106400726
AAPL,2021-11-08,0.009935524038891419
AAPL,2021-11-09,0.005265919634944494
AAPL,2021-11-10,-0.023565959434728834
AAPL,2021-11-11,-0.02046907431937628
AAPL,2021-11-12,-0.008527189955988779
AAPL,2021-11-15,-0.0029247702357464433
AAPL,2021-11-16,0.0012598796133023171
AAPL,2021-11-17,0.03765553943461408
AAPL,2021-11-18,0.06762697186859956
AAPL,2021-11-19,0.07040467479064816
AAPL,2021-11-22,0.07346669514973958
AAPL,2021-11-23,0.06894042160337333
AAPL,2021-11-24,0.05505242456075443
AAPL,2021-11-26,-0.006714369996698277
AAPL,2021-11-29,-0.0019308474163891587
AAPL,2021-11-30,0.026580540713778023
AAPL,2021-12-01,0.02081655742592803
AAPL,2021-12-02,0.011238681227562664
AAPL,2021-12-03,0.032077028618136216
AAPL,2021-12-06,0.03170245667066829
AAPL,2021-12-07,0.03557162441299133
AAPL,2021-12-08,0.06257205371886321
AAPL,2021-12-09,0.0659501918297083
AAPL,2021-12-10,0.10881117776093663
AAPL,2021-12-13,0.0630292626863369
AAPL,2021-12-14,0.018401736710198513
AAPL,2021-12-15,0.024103273798084857
AAPL,2021-12-16,-0.013176003001408088
AAPL,2021-12-17,-0.04630815101652275
AAPL,2021-12-20,-0.03408447311899654
AAPL,2021-12-21,-0.007686550357460686
AAPL,2021-12-22,-0.020412736195285275
AAPL,2021-12-23,0.023336841986845602
AAPL,2021-12-27,0.05369874064614555
AAPL,2021-12-28,0.056200254999309696
AAPL,2021-12-29,0.03693854666014773
AAPL,2021-12-30,0.0145752537433943
AAPL,2021-12-31,0.007317951859853178
AAPL,2022-01-03,0.009316212824947545
AAPL,2022-01-04,0.002286818436403326
AAPL,2022-01-05,-0.024863455192683626
AAPL,2022-01-06,-0.03479235159607197
AAPL,2022-01-07,-0.030410592625666477
AAPL,2022-01-10,-0.05395303753531455
AAPL,2022-01-11,-0.025709489124355223
AAPL,2022-01-12,0.0034873120097016486
AAPL,2022-01-13,0.001104665357013035
AAPL,2022-01-14,0.005227444762996969
AAPL,2022-01-18,-0.013880012519668306
AAPL,2022-01-19,-0.05054835510029032
AAPL,2022-01-20,-0.06278131572436785
AAPL,2022-01-21,-0.056797715550441774
AAPL,2022-01-24,-0.06615826961618776
AAPL,2022-01-25,-0.05901062480786101
AAPL,2022-01-26,-0.03934303948880713
AAPL,2022-01-27,-0.0321560601955585
AAPL,2022-01-28,0.04876545773265728
AAPL,2022-01-31,0.081425591261572
AAPL,2022-02-01,0.09281513296003507
AAPL,2022-02-02,0.10113340628453038
AAPL,2022-02-03,0.08591880775593452
AAPL,2022-02-04,0.012094155676913632
AAPL,2022-02-07,-0.017850984889451027
AAPL,2022-02-08,0.001259957734002004
AAPL,2022-02-09,0.0025022887316303866
AAPL,2022-02-10,-0.004511271294571961
AAPL,2022-02-11,-0.021753001991281273
AAPL,2022-02-14,-0.0161947962250365
AAPL,2022-02-15,-0.011668526703404236
AAPL,2022-02-16,-0.021159494856867078
AAPL,2022-02-17,-0.018824020022595644
AAPL,2022-02-18,-0.00794589861681938
AAPL,2022-02-22,-0.02700140589028277
AAPL,2022-02-23,-0.0736152928766558
AAPL,2022-02-24,-0.056853070907516345
AAPL,2022-02-25,-0.023863090139613186
AAPL,2022-02-28,-0.013030531349696894
AAPL,2022-03-01,-0.00681603168241518
AAPL,2022-03-02,0.04054469880312839
AAPL,2022-03-03,0.021445189360778327
AAPL,2022-03-04,-0.010191130557285932
AAPL,2022-03-07,-0.035247046012199634
AAPL,2022-03-08,-0.03529408464794692
AAPL,2022-03-09,-0.021673875259764053
AAPL,2022-03-10,-0.046381469369194184
AAPL,2022-03-11,-0.05172521012513287
AAPL,2022-03-14,-0.05448843545690396
AAPL,2022-03-15,-0.014926359673998468
AAPL,2022-03-16,-0.02061982616310698
AAPL,2022-03-17,0.013247481630880742
AAPL,2022-03-18,0.059781556617426235
AAPL,2022-03-21,0.09799502220233913
AAPL,2022-03-22,0.08852931401465058
AAPL,2022-03-23,0.06654558944591638
AAPL,2022-03-24,0.08373809373620134
AAPL,2022-03-25,0.06549582737524351
AAPL,2022-03-28,0.061797078963354624
AAPL,2022-03-29,0.06006396724159946
AAPL,2022-03-30,0.0444157056600234
AAPL,2022-03-31,0.00310216156380716
AAPL,2022-04-01,-0.002346632665091719
AAPL,2022-04-04,0.01617309931194688
AAPL,2022-04-05,-0.02179262968797846
AAPL,2022-04-06,-0.03341397479128283
AAPL,2022-04-07,-0.014145817605344502
AAPL,2022-04-08,-0.024209748607704418
AAPL,2022-04-11,-0.07111635433637264
AAPL,2022-04-12,-0.04227118701979615
AAPL,2022-04-13,-0.008322224985927162
AAPL,2022-04-14,-0.03979322718603162
AAPL,2022-04-18,-0.029513722862921754
AAPL,2022-04-19,0.009954714307597978
AAPL,2022-04-20,-0.002564761572097507
AAPL,2022-04-21,-0.023356783275220394
AAPL,2022-04-22,-0.02117490557302626
AAPL,2022-04-25,-0.013267113008026965
AAPL,2022-04-26,-0.06332133351976887
AAPL,2022-04-27,-0.06374447572604258
AAPL,2022-04-28,-0.01670471583874611
AAPL,2022-04-29,-0.025588723415833625
AAPL,2022-05-02,-0.03020627468967174
AAPL,2022-05-03,0.017091789691461967
AAPL,2022-05-04,0.06035636779829434
AAPL,2022-05-05,-0.041982370708943395
AAPL,2022-05-06,-0.0023469402569749054
AAPL,2022-05-09,-0.03735128453090575
AAPL,2022-05-10,-0.0311637907815977
AAPL,2022-05-11,-0.11757621834791676
AAPL,2022-05-12,-0.0906423826408187
AAPL,2022-05-13,-0.06466173860553215
AAPL,2022-05-16,-0.042877840175872484
AAPL,2022-05-17,-0.03410775484454964
AAPL,2022-05-18,-0.03877128106335326
AAPL,2022-05-19,-0.036545956399422375
AAPL,2022-05-20,-0.0647135084831959
AAPL,2022-05-23,-0.016696391286784462
AAPL,2022-05-24,-0.059501504663367566
AAPL,2022-05-25,-0.00213040076803217
AAPL,2022-05-26,0.04681465154748676
AAPL,2022-05-27,0.08757906368545632
AAPL,2022-05-31,0.040039100713445075
AAPL,2022-06-01,0.05948992638362682
AAPL,2022-06-02,0.07607459519200477
AAPL,2022-06-03,0.011128154938794044
AAPL,2022-06-06,-0.023389468152070325
AAPL,2022-06-07,-0.0008733514325567349
AAPL,2022-06-08,-0.005043372780172639
AAPL,2022-06-09,-0.05667619167847582
AAPL,2022-06-10,-0.0567478313585843
AAPL,2022-06-13,-0.09757762807166137
AAPL,2022-06-14,-0.1072558098778158
AAPL,2022-06-15,-0.08468514104839919
AAPL,2022-06-16,-0.08819406817781883
AAPL,2022-06-17,-0.040618443271979165
AAPL,2022-06-21,0.030254701900568337
AAPL,2022-06-22,0.019508976377264897
AAPL,2022-06-23,0.020970329692615808
AAPL,2022-06-24,0.0891896534004597
AAPL,2022-06-27,0.07677110284999289
AAPL,2022-06-28,0.011555217344820123
AAPL,2022-06-29,0.028666342438551595
AAPL,2022-06-30,-0.011209973268703544
AAPL,2022-07-01,-0.019271572185186492
AAPL,2022-07-05,-0.0007059586399147388
AAPL,2022-07-06,0.039871912326800985
AAPL,2022-07-07,0.05113848017283429
AAPL,2022-07-08,0.07548267973440415
AAPL,2022-07-11,0.04275536424498583
AAPL,2022-07-12,0.030375834458304274
AAPL,2022-07-13,0.017982139358697413
AAPL,2022-07-14,0.014485787692335217
AAPL,2022-07-15,0.02128675888009357
AAPL,2022-07-18,0.015186113627267073
AAPL,2022-07-19,0.0352392662014267
AAPL,2022-07-20,0.05189351507257656
AAPL,2022-07-21,0.04633936031687136
AAPL,2022-07-22,0.026103737209447253
AAPL,2022-07-25,0.03998088890456697
AAPL,2022-07-26,0.003973550354408051
AAPL,2022-07-27,0.02450339887946007
AAPL,2022-07-28,0.012874154627759316
AAPL,2022-07-29,0.054643379642127066
AAPL,2022-08-01,0.055965987115975
AAPL,2022-08-02,0.05547485530823648
AAPL,2022-08-03,0.05957020215974307
